ratio_bin_start,normalized_frequency
36.85,2.9576131971587486e-08
36.9,2.3660905577269989e-08
36.95,1.971742131439166e-08
37.0,2.5632647708709157e-08
37.050000000000004,2.5632647708709157e-08
37.1,2.3660905577269989e-08
37.15,9.85871065719583e-09
37.2,3.1547874103026654e-08
37.25,1.7745679182952492e-08
37.300000000000004,2.5632647708709157e-08
37.35,2.1689163445830824e-08
37.4,2.3660905577269989e-08
37.45,2.9576131971587486e-08
37.5,2.7604389840148322e-08
37.550000000000004,1.5773937051513327e-08
37.6,3.1547874103026654e-08
37.65,1.7745679182952492e-08
37.7,3.1547874103026654e-08
37.75,3.5491358365904983e-08
37.800000000000004,3.1547874103026654e-08
37.85,4.3378326891661649e-08
37.9,1.971742131439166e-08
37.95,2.1689163445830824e-08
38.0,2.1689163445830824e-08
38.050000000000004,2.7604389840148322e-08
38.1,2.5632647708709157e-08
38.15,3.3519616234465822e-08
38.2,4.1406584760222481e-08
38.25,2.5632647708709157e-08
38.300000000000004,3.1547874103026654e-08
38.35,2.1689163445830824e-08
38.400000000000006,2.5632647708709157e-08
38.45,2.3660905577269989e-08
38.5,1.971742131439166e-08
38.550000000000004,4.5350069023100816e-08
38.6,7.8869685257566635e-09
38.650000000000006,4.3378326891661649e-08
38.7,2.1689163445830824e-08
38.75,2.3660905577269989e-08
38.800000000000004,2.1689163445830824e-08
38.85,2.5632647708709157e-08
38.900000000000006,2.7604389840148322e-08
38.95,1.7745679182952492e-08
39.0,1.7745679182952492e-08
39.050000000000004,3.3519616234465822e-08
39.1,7.8869685257566635e-09
39.150000000000006,3.3519616234465822e-08
39.2,3.3519616234465822e-08
39.25,1.971742131439166e-08
39.300000000000004,3.1547874103026654e-08
39.35,3.7463100497344151e-08
39.400000000000006,2.1689163445830824e-08
39.45,2.7604389840148322e-08
39.5,9.85871065719583e-09
39.550000000000004,9.85871065719583e-09
39.6,4.5350069023100816e-08
39.650000000000006,9.85871065719583e-09
39.7,2.5632647708709157e-08
39.75,3.1547874103026654e-08
39.800000000000004,3.1547874103026654e-08
39.85,2.1689163445830824e-08
39.900000000000006,1.5773937051513327e-08
39.95,1.7745679182952492e-08
40.0,1.1830452788634994e-08
40.050000000000004,2.5632647708709157e-08
40.1,2.9576131971587486e-08
40.150000000000006,1.1830452788634994e-08
40.2,2.5632647708709157e-08
40.25,2.3660905577269989e-08
40.300000000000004,1.7745679182952492e-08
40.35,2.3660905577269989e-08
40.400000000000006,1.3802194920074161e-08
40.45,2.1689163445830824e-08
40.5,1.1830452788634994e-08
40.550000000000004,2.5632647708709157e-08
40.6,1.7745679182952492e-08
40.650000000000006,1.1830452788634994e-08
40.7,1.3802194920074161e-08
40.75,7.8869685257566635e-09
40.800000000000004,5.9152263943174972e-09
40.85,3.9434842628783319e-08
40.900000000000006,5.9152263943174972e-09
40.95,2.3660905577269989e-08
41.0,1.971742131439166e-08
41.050000000000004,2.7604389840148322e-08
41.1,9.85871065719583e-09
41.150000000000006,7.8869685257566635e-09
41.2,2.1689163445830824e-08
41.25,2.7604389840148322e-08
41.300000000000004,1.7745679182952492e-08
41.35,2.1689163445830824e-08
41.400000000000006,1.3802194920074161e-08
41.45,2.5632647708709157e-08
41.5,1.1830452788634994e-08
41.550000000000004,2.9576131971587486e-08
41.6,1.3802194920074161e-08
41.650000000000006,1.971742131439166e-08
41.7,1.1830452788634994e-08
41.75,1.9717421314391659e-09
41.800000000000004,1.5773937051513327e-08
41.85,7.8869685257566635e-09
41.900000000000006,1.7745679182952492e-08
41.95,1.971742131439166e-08
42.0,1.1830452788634994e-08
42.050000000000004,1.971742131439166e-08
42.1,1.971742131439166e-08
42.150000000000006,1.1830452788634994e-08
42.2,4.3378326891661649e-08
42.25,2.7604389840148322e-08
42.300000000000004,1.5773937051513327e-08
42.35,1.971742131439166e-08
42.400000000000006,1.7745679182952492e-08
42.45,3.1547874103026654e-08
42.5,1.7745679182952492e-08
42.550000000000004,3.3519616234465822e-08
42.6,1.7745679182952492e-08
42.650000000000006,1.7745679182952492e-08
42.7,1.971742131439166e-08
42.75,7.8869685257566635e-09
42.800000000000004,2.5632647708709157e-08
42.85,1.7745679182952492e-08
42.900000000000006,9.85871065719583e-09
42.95,2.1689163445830824e-08
43.0,2.1689163445830824e-08
43.050000000000004,2.1689163445830824e-08
43.1,1.3802194920074161e-08
43.150000000000006,5.9152263943174972e-09
43.2,1.5773937051513327e-08
43.25,1.5773937051513327e-08
43.300000000000004,2.3660905577269989e-08
43.35,1.3802194920074161e-08
43.400000000000006,2.1689163445830824e-08
43.45,1.971742131439166e-08
43.5,1.7745679182952492e-08
43.550000000000004,2.9576131971587486e-08
43.6,1.3802194920074161e-08
43.650000000000006,2.1689163445830824e-08
43.7,2.9576131971587486e-08
43.75,1.1830452788634994e-08
43.800000000000004,2.3660905577269989e-08
43.85,1.7745679182952492e-08
43.900000000000006,2.3660905577269989e-08
43.95,2.5632647708709157e-08
44.0,1.971742131439166e-08
44.050000000000004,9.85871065719583e-09
44.1,2.1689163445830824e-08
44.150000000000006,7.8869685257566635e-09
44.2,1.7745679182952492e-08
44.25,1.3802194920074161e-08
44.300000000000004,3.5491358365904983e-08
44.35,1.1830452788634994e-08
44.400000000000006,1.7745679182952492e-08
44.45,1.1830452788634994e-08
44.5,3.5491358365904983e-08
44.550000000000004,1.971742131439166e-08
44.6,1.5773937051513327e-08
44.650000000000006,9.85871065719583e-09
44.7,1.7745679182952492e-08
44.75,1.5773937051513327e-08
44.800000000000004,7.8869685257566635e-09
44.85,2.1689163445830824e-08
44.900000000000006,9.85871065719583e-09
44.95,9.85871065719583e-09
45.0,2.7604389840148322e-08
45.050000000000004,1.5773937051513327e-08
45.1,1.7745679182952492e-08
45.150000000000006,1.5773937051513327e-08
45.2,1.7745679182952492e-08
45.25,1.3802194920074161e-08
45.300000000000004,1.5773937051513327e-08
45.35,1.7745679182952492e-08
45.400000000000006,2.7604389840148322e-08
45.45,1.1830452788634994e-08
45.5,1.7745679182952492e-08
45.550000000000004,1.7745679182952492e-08
45.6,9.85871065719583e-09
45.650000000000006,1.971742131439166e-08
45.7,1.3802194920074161e-08
45.75,1.3802194920074161e-08
45.800000000000004,3.5491358365904983e-08
45.85,1.3802194920074161e-08
45.900000000000006,1.5773937051513327e-08
45.95,1.7745679182952492e-08
46.0,2.7604389840148322e-08
46.050000000000004,5.3237037548857475e-08
46.1,3.9434842628783318e-09
46.150000000000006,1.7745679182952492e-08
46.2,1.5773937051513327e-08
46.25,1.9717421314391659e-09
46.300000000000004,2.5632647708709157e-08
46.35,9.85871065719583e-09
46.400000000000006,1.5773937051513327e-08
46.45,2.1689163445830824e-08
46.5,2.1689163445830824e-08
46.550000000000004,1.1830452788634994e-08
46.6,1.971742131439166e-08
46.650000000000006,9.85871065719583e-09
46.7,1.7745679182952492e-08
46.75,1.7745679182952492e-08
46.800000000000004,5.9152263943174972e-09
46.85,2.3660905577269989e-08
46.900000000000006,3.9434842628783318e-09
46.95,2.3660905577269989e-08
47.0,7.8869685257566635e-09
47.050000000000004,1.1830452788634994e-08
47.1,3.1547874103026654e-08
47.150000000000006,2.1689163445830824e-08
47.2,7.8869685257566635e-09
47.25,1.3802194920074161e-08
47.300000000000004,2.7604389840148322e-08
47.35,1.5773937051513327e-08
47.400000000000006,5.9152263943174972e-09
47.45,1.1830452788634994e-08
47.5,1.1830452788634994e-08
47.550000000000004,7.8869685257566635e-09
47.6,7.8869685257566635e-09
47.650000000000006,1.5773937051513327e-08
47.7,5.9152263943174972e-09
47.75,1.1830452788634994e-08
47.800000000000004,1.7745679182952492e-08
47.85,2.1689163445830824e-08
47.900000000000006,5.9152263943174972e-09
47.95,1.5773937051513327e-08
48.0,1.1830452788634994e-08
48.050000000000004,9.85871065719583e-09
48.1,3.7463100497344151e-08
48.150000000000006,1.7745679182952492e-08
48.2,1.3802194920074161e-08
48.25,1.3802194920074161e-08
48.300000000000004,1.3802194920074161e-08
48.35,1.1830452788634994e-08
48.400000000000006,1.971742131439166e-08
48.45,1.5773937051513327e-08
48.5,1.3802194920074161e-08
48.550000000000004,2.3660905577269989e-08
48.6,1.5773937051513327e-08
48.650000000000006,2.1689163445830824e-08
48.7,1.3802194920074161e-08
48.75,1.7745679182952492e-08
48.800000000000004,5.9152263943174972e-09
48.85,2.3660905577269989e-08
48.900000000000006,1.7745679182952492e-08
48.95,1.1830452788634994e-08
49.0,1.7745679182952492e-08
49.050000000000004,3.7463100497344151e-08
49.1,5.9152263943174972e-09
49.150000000000006,1.1830452788634994e-08
49.2,1.971742131439166e-08
49.25,1.3802194920074161e-08
49.300000000000004,1.3802194920074161e-08
49.35,2.1689163445830824e-08
49.400000000000006,9.85871065719583e-09
49.45,1.5773937051513327e-08
49.5,1.3802194920074161e-08
49.550000000000004,1.1830452788634994e-08
49.6,1.3802194920074161e-08
49.650000000000006,7.8869685257566635e-09
49.7,1.971742131439166e-08
49.75,3.9434842628783318e-09
49.800000000000004,9.85871065719583e-09
49.85,1.971742131439166e-08
49.900000000000006,2.5632647708709157e-08
49.95,1.1830452788634994e-08
50.0,1.3802194920074161e-08
50.050000000000004,5.9152263943174972e-09
50.1,1.3802194920074161e-08
50.150000000000006,1.7745679182952492e-08
50.2,2.1689163445830824e-08
50.25,1.3802194920074161e-08
50.300000000000004,1.1830452788634994e-08
50.400000000000006,1.3802194920074161e-08
50.45,2.1689163445830824e-08
50.5,9.85871065719583e-09
50.550000000000004,1.3802194920074161e-08
50.6,2.3660905577269989e-08
50.650000000000006,2.1689163445830824e-08
50.7,1.7745679182952492e-08
50.75,1.3802194920074161e-08
50.800000000000004,1.3802194920074161e-08
50.85,1.9717421314391659e-09
50.900000000000006,7.8869685257566635e-09
50.95,1.5773937051513327e-08
51.0,1.5773937051513327e-08
51.050000000000004,1.3802194920074161e-08
51.1,3.9434842628783318e-09
51.150000000000006,1.9717421314391659e-09
51.2,3.9434842628783318e-09
51.25,1.3802194920074161e-08
51.300000000000004,9.85871065719583e-09
51.35,9.85871065719583e-09
51.400000000000006,1.7745679182952492e-08
51.45,9.85871065719583e-09
51.5,3.9434842628783318e-09
51.550000000000004,3.9434842628783318e-09
51.6,3.9434842628783318e-09
51.650000000000006,7.8869685257566635e-09
51.7,2.5632647708709157e-08
51.75,5.9152263943174972e-09
51.800000000000004,3.9434842628783318e-09
51.85,1.5773937051513327e-08
51.900000000000006,9.85871065719583e-09
51.95,1.3802194920074161e-08
52.0,1.7745679182952492e-08
52.050000000000004,1.5773937051513327e-08
52.1,1.5773937051513327e-08
52.150000000000006,1.5773937051513327e-08
52.2,2.7604389840148322e-08
52.25,9.85871065719583e-09
52.300000000000004,5.9152263943174972e-09
52.35,7.8869685257566635e-09
52.400000000000006,1.3802194920074161e-08
52.45,7.8869685257566635e-09
52.5,1.3802194920074161e-08
52.550000000000004,1.5773937051513327e-08
52.6,2.3660905577269989e-08
52.650000000000006,1.1830452788634994e-08
52.7,1.5773937051513327e-08
52.75,1.1830452788634994e-08
52.800000000000004,9.85871065719583e-09
52.85,1.5773937051513327e-08
52.900000000000006,1.5773937051513327e-08
52.95,1.1830452788634994e-08
53.0,1.1830452788634994e-08
53.050000000000004,7.8869685257566635e-09
53.1,1.9717421314391659e-09
53.2,5.9152263943174972e-09
53.25,4.3378326891661649e-08
53.300000000000004,1.971742131439166e-08
53.35,2.1689163445830824e-08
53.400000000000006,1.7745679182952492e-08
53.45,1.1830452788634994e-08
53.5,1.1830452788634994e-08
53.550000000000004,1.1830452788634994e-08
53.6,7.8869685257566635e-09
53.650000000000006,7.8869685257566635e-09
53.7,1.971742131439166e-08
53.75,1.971742131439166e-08
53.800000000000004,1.3802194920074161e-08
53.85,9.85871065719583e-09
53.900000000000006,3.9434842628783318e-09
53.95,7.8869685257566635e-09
54.0,1.9717421314391659e-09
54.050000000000004,1.971742131439166e-08
54.1,7.8869685257566635e-09
54.150000000000006,9.85871065719583e-09
54.2,9.85871065719583e-09
54.25,5.9152263943174972e-09
54.300000000000004,1.971742131439166e-08
54.35,1.971742131439166e-08
54.400000000000006,7.8869685257566635e-09
54.45,9.85871065719583e-09
54.5,9.85871065719583e-09
54.550000000000004,1.9717421314391659e-09
54.6,7.8869685257566635e-09
54.650000000000006,7.8869685257566635e-09
54.7,1.9717421314391659e-09
54.75,1.3802194920074161e-08
54.800000000000004,2.7604389840148322e-08
54.85,7.8869685257566635e-09
54.900000000000006,1.3802194920074161e-08
54.95,1.1830452788634994e-08
55.0,1.3802194920074161e-08
55.050000000000004,7.8869685257566635e-09
55.1,1.1830452788634994e-08
55.150000000000006,1.3802194920074161e-08
55.2,1.3802194920074161e-08
55.25,9.85871065719583e-09
55.300000000000004,3.9434842628783318e-09
55.35,9.85871065719583e-09
55.400000000000006,9.85871065719583e-09
55.45,7.8869685257566635e-09
55.5,7.8869685257566635e-09
55.550000000000004,1.1830452788634994e-08
55.6,1.3802194920074161e-08
55.650000000000006,1.1830452788634994e-08
55.7,7.8869685257566635e-09
55.800000000000004,1.3802194920074161e-08
55.85,1.971742131439166e-08
55.900000000000006,1.5773937051513327e-08
55.95,9.85871065719583e-09
56.0,1.5773937051513327e-08
56.050000000000004,1.9717421314391659e-09
56.1,1.5773937051513327e-08
56.150000000000006,1.5773937051513327e-08
56.2,7.8869685257566635e-09
56.25,5.9152263943174972e-09
56.300000000000004,1.5773937051513327e-08
56.35,1.3802194920074161e-08
56.400000000000006,7.8869685257566635e-09
56.45,7.8869685257566635e-09
56.5,1.7745679182952492e-08
56.550000000000004,1.3802194920074161e-08
56.6,7.8869685257566635e-09
56.650000000000006,1.971742131439166e-08
56.7,7.8869685257566635e-09
56.75,1.7745679182952492e-08
56.800000000000004,1.3802194920074161e-08
56.85,1.3802194920074161e-08
56.900000000000006,5.9152263943174972e-09
56.95,1.3802194920074161e-08
57.0,9.85871065719583e-09
57.050000000000004,1.1830452788634994e-08
57.1,7.8869685257566635e-09
57.150000000000006,1.5773937051513327e-08
57.2,5.9152263943174972e-09
57.25,7.8869685257566635e-09
57.300000000000004,3.9434842628783318e-09
57.35,1.5773937051513327e-08
57.400000000000006,3.9434842628783318e-09
57.45,7.8869685257566635e-09
57.5,2.1689163445830824e-08
57.550000000000004,5.9152263943174972e-09
57.6,9.85871065719583e-09
57.650000000000006,2.9576131971587486e-08
57.7,3.9434842628783318e-09
57.75,7.8869685257566635e-09
57.800000000000004,7.8869685257566635e-09
57.85,7.8869685257566635e-09
57.900000000000006,7.8869685257566635e-09
57.95,1.3802194920074161e-08
58.0,1.1830452788634994e-08
58.050000000000004,1.3802194920074161e-08
58.1,1.1830452788634994e-08
58.150000000000006,1.1830452788634994e-08
58.2,1.1830452788634994e-08
58.25,3.9434842628783318e-09
58.300000000000004,9.85871065719583e-09
58.35,3.9434842628783318e-09
58.400000000000006,3.9434842628783318e-09
58.45,1.3802194920074161e-08
58.5,3.9434842628783318e-09
58.550000000000004,1.1830452788634994e-08
58.6,1.5773937051513327e-08
58.650000000000006,5.9152263943174972e-09
58.7,1.1830452788634994e-08
58.75,1.9717421314391659e-09
58.800000000000004,1.5773937051513327e-08
58.85,9.85871065719583e-09
58.900000000000006,1.3802194920074161e-08
58.95,1.3802194920074161e-08
59.0,1.1830452788634994e-08
59.050000000000004,7.8869685257566635e-09
59.1,2.3660905577269989e-08
59.150000000000006,3.9434842628783318e-09
59.2,3.9434842628783318e-09
59.25,5.9152263943174972e-09
59.300000000000004,9.85871065719583e-09
59.35,2.1689163445830824e-08
59.400000000000006,7.8869685257566635e-09
59.45,1.1830452788634994e-08
59.5,1.1830452788634994e-08
59.550000000000004,1.9717421314391659e-09
59.6,7.8869685257566635e-09
59.650000000000006,3.9434842628783318e-09
59.7,9.85871065719583e-09
59.75,7.8869685257566635e-09
59.800000000000004,3.9434842628783318e-09
59.85,3.9434842628783318e-09
59.900000000000006,1.3802194920074161e-08
59.95,5.9152263943174972e-09
60.0,7.8869685257566635e-09
60.050000000000004,3.9434842628783318e-09
60.1,1.1830452788634994e-08
60.150000000000006,1.3802194920074161e-08
60.2,1.7745679182952492e-08
60.25,1.3802194920074161e-08
60.300000000000004,1.3802194920074161e-08
60.35,1.971742131439166e-08
60.400000000000006,1.3802194920074161e-08
60.45,1.7745679182952492e-08
60.5,1.1830452788634994e-08
60.550000000000004,1.5773937051513327e-08
60.6,1.3802194920074161e-08
60.650000000000006,1.7745679182952492e-08
60.7,3.9434842628783318e-09
60.75,1.1830452788634994e-08
60.800000000000004,1.3802194920074161e-08
60.85,9.85871065719583e-09
60.900000000000006,2.1689163445830824e-08
60.95,9.85871065719583e-09
61.0,3.9434842628783318e-09
61.050000000000004,2.1689163445830824e-08
61.1,1.1830452788634994e-08
61.150000000000006,7.8869685257566635e-09
61.2,1.5773937051513327e-08
61.25,7.8869685257566635e-09
61.300000000000004,5.9152263943174972e-09
61.35,5.9152263943174972e-09
61.400000000000006,9.85871065719583e-09
61.45,7.8869685257566635e-09
61.5,7.8869685257566635e-09
61.550000000000004,9.85871065719583e-09
61.6,3.9434842628783318e-09
61.650000000000006,3.9434842628783318e-09
61.7,2.1689163445830824e-08
61.75,1.5773937051513327e-08
61.800000000000004,3.9434842628783318e-09
61.85,7.8869685257566635e-09
61.900000000000006,1.3802194920074161e-08
61.95,9.85871065719583e-09
62.0,9.85871065719583e-09
62.050000000000004,3.9434842628783318e-09
62.1,1.9717421314391659e-09
62.150000000000006,9.85871065719583e-09
62.2,9.85871065719583e-09
62.25,1.971742131439166e-08
62.300000000000004,1.1830452788634994e-08
62.35,5.9152263943174972e-09
62.400000000000006,1.3802194920074161e-08
62.45,3.9434842628783318e-09
62.5,9.85871065719583e-09
62.550000000000004,5.9152263943174972e-09
62.6,9.85871065719583e-09
62.650000000000006,1.9717421314391659e-09
62.7,1.3802194920074161e-08
62.75,1.7745679182952492e-08
62.800000000000004,7.8869685257566635e-09
62.85,9.85871065719583e-09
62.900000000000006,7.8869685257566635e-09
62.95,5.9152263943174972e-09
63.0,7.8869685257566635e-09
63.050000000000004,9.85871065719583e-09
63.1,7.8869685257566635e-09
63.150000000000006,5.9152263943174972e-09
63.2,1.3802194920074161e-08
63.25,1.1830452788634994e-08
63.300000000000004,1.7745679182952492e-08
63.35,7.8869685257566635e-09
63.400000000000006,1.971742131439166e-08
63.45,1.1830452788634994e-08
63.5,5.9152263943174972e-09
63.550000000000004,1.3802194920074161e-08
63.6,1.9717421314391659e-09
63.650000000000006,1.5773937051513327e-08
63.7,3.9434842628783318e-09
63.75,3.9434842628783318e-09
63.800000000000004,9.85871065719583e-09
63.85,1.5773937051513327e-08
63.900000000000006,3.9434842628783318e-09
63.95,1.9717421314391659e-09
64.0,7.8869685257566635e-09
64.05,3.9434842628783318e-09
64.100000000000009,1.3802194920074161e-08
64.15,1.3802194920074161e-08
64.2,1.3802194920074161e-08
64.25,9.85871065719583e-09
64.3,7.8869685257566635e-09
64.350000000000009,1.3802194920074161e-08
64.4,5.9152263943174972e-09
64.45,9.85871065719583e-09
64.5,7.8869685257566635e-09
64.55,9.85871065719583e-09
64.600000000000009,1.5773937051513327e-08
64.65,9.85871065719583e-09
64.7,1.9717421314391659e-09
64.75,2.1689163445830824e-08
64.8,1.3802194920074161e-08
64.850000000000009,3.9434842628783318e-09
64.9,1.5773937051513327e-08
64.95,7.8869685257566635e-09
65.0,3.9434842628783318e-09
65.05,5.9152263943174972e-09
65.100000000000009,9.85871065719583e-09
65.15,1.9717421314391659e-09
65.2,3.9434842628783318e-09
65.25,1.5773937051513327e-08
65.3,5.9152263943174972e-09
65.350000000000009,2.1689163445830824e-08
65.4,3.9434842628783318e-09
65.45,5.9152263943174972e-09
65.5,5.9152263943174972e-09
65.55,1.9717421314391659e-09
65.600000000000009,3.9434842628783318e-09
65.65,3.9434842628783318e-09
65.7,5.9152263943174972e-09
65.75,1.3802194920074161e-08
65.8,5.9152263943174972e-09
65.850000000000009,3.9434842628783318e-09
65.95,9.85871065719583e-09
66.0,1.7745679182952492e-08
66.05,2.5632647708709157e-08
66.100000000000009,1.9717421314391659e-09
66.15,9.85871065719583e-09
66.25,2.3660905577269989e-08
66.3,1.3802194920074161e-08
66.350000000000009,5.9152263943174972e-09
66.4,1.7745679182952492e-08
66.45,9.85871065719583e-09
66.5,1.1830452788634994e-08
66.55,7.8869685257566635e-09
66.600000000000009,1.1830452788634994e-08
66.65,7.8869685257566635e-09
66.7,1.3802194920074161e-08
66.75,9.85871065719583e-09
66.8,7.8869685257566635e-09
66.850000000000009,1.1830452788634994e-08
66.9,5.9152263943174972e-09
66.95,5.9152263943174972e-09
67.0,3.9434842628783318e-09
67.05,9.85871065719583e-09
67.100000000000009,7.8869685257566635e-09
67.15,3.3519616234465822e-08
67.2,5.9152263943174972e-09
67.25,1.5773937051513327e-08
67.3,1.1830452788634994e-08
67.350000000000009,1.9717421314391659e-09
67.4,7.8869685257566635e-09
67.45,5.9152263943174972e-09
67.5,9.85871065719583e-09
67.55,1.7745679182952492e-08
67.600000000000009,5.9152263943174972e-09
67.65,1.9717421314391659e-09
67.7,3.9434842628783318e-09
67.75,5.9152263943174972e-09
67.8,9.85871065719583e-09
67.850000000000009,1.1830452788634994e-08
67.9,7.8869685257566635e-09
67.95,7.8869685257566635e-09
68.0,1.5773937051513327e-08
68.05,7.8869685257566635e-09
68.100000000000009,7.8869685257566635e-09
68.15,1.3802194920074161e-08
68.2,7.8869685257566635e-09
68.25,9.85871065719583e-09
68.3,5.9152263943174972e-09
68.350000000000009,3.9434842628783318e-09
68.4,1.9717421314391659e-09
68.45,3.9434842628783318e-09
68.5,9.85871065719583e-09
68.55,1.7745679182952492e-08
68.600000000000009,5.9152263943174972e-09
68.65,1.3802194920074161e-08
68.7,3.9434842628783318e-09
68.75,7.8869685257566635e-09
68.8,1.1830452788634994e-08
68.850000000000009,9.85871065719583e-09
68.9,3.9434842628783318e-09
68.95,1.3802194920074161e-08
69.0,1.9717421314391659e-09
69.05,9.85871065719583e-09
69.15,3.9434842628783318e-09
69.2,1.3802194920074161e-08
69.25,7.8869685257566635e-09
69.3,7.8869685257566635e-09
69.350000000000009,7.8869685257566635e-09
69.4,3.1547874103026654e-08
69.45,1.9717421314391659e-09
69.5,7.8869685257566635e-09
69.55,7.8869685257566635e-09
69.600000000000009,9.85871065719583e-09
69.65,7.8869685257566635e-09
69.7,7.8869685257566635e-09
69.75,1.1830452788634994e-08
69.8,1.1830452788634994e-08
69.850000000000009,3.9434842628783318e-09
69.9,1.1830452788634994e-08
69.95,3.9434842628783318e-09
70.0,1.3802194920074161e-08
70.05,5.9152263943174972e-09
70.100000000000009,2.1689163445830824e-08
70.15,3.9434842628783318e-09
70.2,9.85871065719583e-09
70.25,7.8869685257566635e-09
70.3,7.8869685257566635e-09
70.350000000000009,1.9717421314391659e-09
70.4,5.9152263943174972e-09
70.45,3.9434842628783318e-09
70.5,3.9434842628783318e-09
70.55,9.85871065719583e-09
70.600000000000009,7.8869685257566635e-09
70.65,1.9717421314391659e-09
70.7,1.971742131439166e-08
70.75,1.1830452788634994e-08
70.8,1.5773937051513327e-08
70.9,1.9717421314391659e-09
70.95,3.9434842628783318e-09
71.0,5.9152263943174972e-09
71.05,9.85871065719583e-09
71.15,5.9152263943174972e-09
71.2,5.9152263943174972e-09
71.3,3.9434842628783318e-09
71.350000000000009,7.8869685257566635e-09
71.4,1.9717421314391659e-09
71.45,1.1830452788634994e-08
71.5,1.9717421314391659e-09
71.55,1.1830452788634994e-08
71.600000000000009,7.8869685257566635e-09
71.65,2.3660905577269989e-08
71.7,1.1830452788634994e-08
71.75,7.8869685257566635e-09
71.8,1.9717421314391659e-09
71.95,1.1830452788634994e-08
72.0,7.8869685257566635e-09
72.05,9.85871065719583e-09
72.100000000000009,5.9152263943174972e-09
72.15,1.1830452788634994e-08
72.2,1.3802194920074161e-08
72.25,3.9434842628783318e-09
72.3,5.9152263943174972e-09
72.350000000000009,7.8869685257566635e-09
72.4,5.9152263943174972e-09
72.45,5.9152263943174972e-09
72.5,1.9717421314391659e-09
72.600000000000009,1.1830452788634994e-08
72.65,3.9434842628783318e-09
72.7,1.7745679182952492e-08
72.75,1.9717421314391659e-09
72.8,9.85871065719583e-09
72.850000000000009,1.3802194920074161e-08
72.9,1.1830452788634994e-08
72.95,1.9717421314391659e-09
73.0,1.9717421314391659e-09
73.05,9.85871065719583e-09
73.100000000000009,3.9434842628783318e-09
73.15,1.9717421314391659e-09
73.2,5.9152263943174972e-09
73.25,9.85871065719583e-09
73.3,1.7745679182952492e-08
73.350000000000009,3.9434842628783318e-09
73.4,1.3802194920074161e-08
73.45,5.9152263943174972e-09
73.5,3.9434842628783318e-09
73.65,3.9434842628783318e-09
73.7,9.85871065719583e-09
73.75,1.1830452788634994e-08
73.8,7.8869685257566635e-09
73.850000000000009,7.8869685257566635e-09
73.9,9.85871065719583e-09
73.95,9.85871065719583e-09
74.0,3.9434842628783318e-09
74.100000000000009,9.85871065719583e-09
74.15,7.8869685257566635e-09
74.25,1.1830452788634994e-08
74.3,5.9152263943174972e-09
74.350000000000009,7.8869685257566635e-09
74.4,1.9717421314391659e-09
74.45,5.9152263943174972e-09
